52.14091	-4.08947	A Corpse Candle Seen in Silian	http://antiq.wiki/?s11-l9808	A young man intending to attend a singing practice at a church in Silian noticed a mysterious light inside despite the church being locked. He and Owen Evans's father saw the light move and disappear into the ground, later marked by the young man, where a burial took place shortly after, confirming it as a corpse candle.
51.85837	-4.04879	A Corpse Candle Seen Two Hundred And Fifty Years Ago.	http://antiq.wiki/?s11-l9849	In Llanilar, a young woman from Montgomeryshire purportedly drowned while crossing the river Ystwyth during a flood, and a corpse candle was seen nearby shortly before the tragedy. Similarly, in Carmarthenshire, a three-flamed corpse candle was observed near Golden Grove before three people drowned in the area.
51.92221	-4.36708	A Corpse Candle Seen Near Conwil	http://antiq.wiki/?s11-l9864	James, as a boy, experienced an eerie sight when he encountered a strange light that followed him along a lonely road, which later was witnessed by his family and believed to be a corpse candle. The sighting of the corpse candle correlated with the death of a child at a nearby house, reinforcing local beliefs in ominous supernatural occurrences.
51.67221	-4.69703	A Pembrokeshire Tale of a Corpse Candle	http://antiq.wiki/?s11-l9911	The young schoolmistress, staying near Tenby, witnessed a mysterious greyish light in her room, which she claimed predicted a forthcoming event. Six weeks later, the mistress of the house died unexpectedly, and her body was laid out on the exact spot where the light had appeared, solidifying the local superstition in the community.
52.95618	1.04715	The Lost Man	https://celluloidwickerman.com/2015/12/21/salthouse-marshes-ghost-story/	A retired soldier on an early morning fishing trip becomes hopelessly disoriented in a dense marshland fog and is attacked by a terrifying, clawed entity on Meadow Lane.
52.93295	1.27228	The Phantom Light of Runton Mill	https://griffmonster-walks.blogspot.com/2014/10/folklore-trail-around-east-runton.html	A mysterious ghostly light is frequently seen crossing the fields from the old windmill in East Runton to vanish into a nearby woodland copse where human remains were once discovered.
52.72248	1.48519	The Lantern Man of Irstead	https://norfolkfolkloresociety.substack.com/p/norfolk-folklore-society-november-c1d	On foggy nights prior to 1810, a malignant spectral light known as Jack o' Lantern haunted Heard's Hole in Irstead, smashing lanterns and harassing travellers until its restless spirit was bound.
52.69875	0.51609	The Blue Light of West Bilney Hall	http://news.bbc.co.uk/local/norfolk/hi/people_and_places/history/newsid_7963000/7963588.stm	A gamekeeper patrolling the grounds of West Bilney Hall late at night was startled by a mysterious and intensely bright blue light flying close to his face.
52.93292	1.27293	The Phantom Light of Runton Mill	https://griffmonster-walks.blogspot.com/2014/10/folklore-trail-around-east-runton.html	A mysterious glowing light periodically crosses the fields near Runton Mill and vanishes into a nearby copse where ancient human bones were discovered.
35.88607	-81.88449	Brown Mountain Lights (viewpoint)	https://en.wikipedia.org/wiki/Brown_Mountain_lights
54.53273	-3.06859	Mysterious lights dance across Deer Garth Ghyll
54.60066	-3.10113	Anecdotal sightings of ghost-lights
52.61082	12.40575	Brieselang Light	https://de.wikipedia.org/wiki/Brieselanger_Licht	The Brieselang Light is a modern legend about light phenomena in the Brieselang Forest in the Havelland district of Brandenburg.
35.3265	136.054	Abura akago	https://yokai.com/aburaakago/	Abura akago is a type of Japanese yōkai that appears as a mysterious fireball or transforms into a small baby. In its baby form, it licks oil from lamps and lanterns before returning to its fireball state.
49.93004	-59.00151	Gulf of St. Lawrence	https://www.gutenberg.org/cache/epub/19900/pg19900.txt	Mysterious lights are believed by mariners to be warnings of great tempests and shipwreck.
